W_PROV,SEQ_NO,FSIZE,URB,RFACT,TOINC,WAGES,RPCINC,CASH_ABROAD,CASH_DOMESTIC,TOTEX,PERCAPITA,FOOD,CLOTH,HEALTH,TRANSPORT,COMMUNICATION,RECREATION,EDUCATION
56,31244,5.0,1,72.582687378,425680.0,317400,5,0,1000,387119.0,85136.0,166983.0,3149,4580,16224,16980,8700,18100
56,31245,7.0,1,72.582687378,589560.0,460648,5,0,0,521694.5,84222.859375,220242.5,8650,3340,21980,17390,8730,0
56,31246,11.0,1,72.582687378,468580.0,339000,2,0,13600,403496.0,42598.183594,222327.0,5353,4990,15064,10170,8860,550
56,31247,3.0,1,82.434402466,331600.0,289695,7,0,0,301361.0,110533.335938,153344.0,6400,15730,17500,10800,6310,300
56,31248,9.0,1,82.434402466,401388.0,294148,2,0,4700,377343.0,44598.667969,219736.0,7625,5532,23940,3680,1930,900
56,31249,3.5,1,82.434402466,346725.0,133600,6,0,40200,330977.0,99064.289063,135826.0,2660,48868,6396,1950,1590,1600
56,31250,5.0,1,82.434402466,253150.0,207200,2,0,5000,234930.0,50630.0,140871.0,3400,1970,8372,1230,1900,1200
56,31251,7.5,1,82.434402466,494550.0,267540,4,0,16700,433586.0,65940.0,291885.0,6373,2130,17420,6500,4250,2000
56,31252,7.0,1,82.434402466,540920.0,162000,5,0,0,501569.82,77274.289063,303941.82,9645,8476,16900,15900,4050,600
56,31253,6.0,1,82.434402466,259778.0,206150,2,0,14850,221629.5,43296.332031,149690.5,3560,1325,10374,1900,1600,600
56,31254,4.0,1,82.434402466,632570.0,0,8,0,0,597878.0,158142.5,230750.0,6800,88480,24828,19200,1500,300
56,31255,4.0,1,82.434402466,307580.0,219850,5,0,4800,279119.42,76895.0,173605.42,7350,1810,11890,11900,9040,1750
56,31256,4.0,1,82.434402466,253036.0,0,3,0,0,239224.0,63259.0,141103.0,3920,1694,18380,2450,1590,2800
56,31257,4.5,1,82.434402466,601910.0,246000,8,107000,0,561154.0,133757.78125,252958.0,15000,5060,17080,24000,5750,200
56,31258,10.0,1,82.434402466,610175.0,556552,3,0,0,573657.0,61017.5,344705.0,8730,1090,25168,17400,8020,10200
56,31259,3.0,1,82.434402466,303594.0,204724,6,0,0,274093.0,101198.0,161556.0,3750,2295,10400,6200,2430,15000
56,31260,3.0,1,87.029563904,348980.0,0,7,0,10000,324000.5,116326.664063,187324.5,4050,7090,12220,16080,1290,10250
56,31261,2.0,1,87.029563904,282120.0,105000,8,0,15000,257004.0,141060.0,131569.0,3300,2300,15860,13800,780,0
56,31262,3.0,1,87.029563904,258488.0,197000,5,0,0,232242.0,86162.664063,150411.0,2850,1172,6032,10900,1590,300
56,31263,8.5,1,87.029563904,561253.0,364828,4,0,5400,530314.0,66029.765625,334552.0,5125,3670,20540,10200,4650,30000
56,31264,6.0,1,87.029563904,302835.0,225000,2,0,7700,273070.0,50472.5,194643.0,3125,770,11908,3700,1800,450
56,31265,3.0,1,87.029563904,241800.0,0,5,0,0,227759.0,80600.0,126986.0,2150,3630,17000,8400,1950,0
56,31266,7.0,1,87.029563904,486652.0,215942,4,90000,0,404797.0,69521.710938,250931.0,4750,5180,16900,17750,1700,300
56,31267,6.5,1,87.029563904,402555.0,321520,3,0,27400,389627.0,61931.539062,266598.0,3550,11140,13468,5200,6010,600
56,31268,4.0,1,87.029563904,248138.0,197600,3,0,4700,222341.0,62034.5,143695.0,2055,2670,7592,1120,1000,300
56,31269,8.0,1,87.029563904,431795.0,375400,3,0,16700,403190.0,53974.375,306801.0,6105,3084,14063,1900,4235,450
56,31270,6.0,1,87.029563904,347520.0,290240,3,0,15400,329200.0,57920.0,241668.0,5420,1660,8684,3800,3000,300
56,31271,5.0,1,87.029563904,244995.0,191400,2,0,7700,228670.0,48999.0,138195.0,1550,22660,5330,1600,500,200
56,31272,8.0,1,87.029563904,421070.0,271000,2,0,73100,393497.0,52633.75,273029.0,3385,15365,10530,16290,1600,300
56,31273,4.0,1,61.616958618,805000.0,735000,9,0,0,433632.0,201250.0,138842.0,8300,7317,28180,17869,2200,3000
56,31274,6.5,1,61.616958618,964136.0,851136,8,0,0,476106.0,148328.609375,174163.0,12200,8612,13152,17088,15775,42000
56,31275,1.0,1,61.616958618,117300.0,0,7,0,0,101975.0,117300.0,35301.0,1380,5639,4108,1289,0,0
56,31276,1.0,1,61.616958618,139640.0,139640,8,0,0,115361.0,139640.0,36945.0,2483,1240,3224,2678,0,0
56,31277,2.0,1,61.616958618,370800.0,0,9,0,0,160705.0,185400.0,64096.0,8969,2636,25500,5356,0,0
56,31278,4.5,1,61.616958618,513147.0,399347,7,0,0,306722.0,114032.664063,93003.0,4990,5894,23344,20594,0,0
56,31279,4.0,1,61.616958618,403000.0,0,6,360000,43000,316538.0,100750.0,127290.0,7050,2105,6760,16883,850,43600
56,31280,3.0,1,78.848815918,349100.0,0,7,0,500,346212.0,116366.664063,112064.0,6599,13440,10838,10172,800,97000
56,31281,5.0,1,78.848815918,325000.0,136500,4,150000,2500,280722.0,65000.0,136269.0,7000,600,13100,13368,500,14500
56,31282,3.0,1,78.848815918,590300.0,476400,9,51500,9400,488123.0,196766.671875,177490.0,14950,600,16000,20744,10100,24500
56,31283,4.0,1,78.848815918,304100.0,120000,4,0,6000,301992.0,76025.0,119537.0,1350,20000,12740,22244,0,0
56,31284,7.0,1,78.848815918,525366.0,486866,4,0,2500,367108.5,75052.289063,150956.5,16950,3170,10960,22166,1000,32500
56,31285,1.0,1,78.848815918,126050.0,53400,7,60000,0,89022.0,126050.0,49548.0,1185,1880,6280,1250,0,0
56,31286,10.0,1,78.848815918,610798.0,586798,3,0,0,520010.0,61079.800781,207669.0,3540,748,21840,16794,15440,87000
56,31287,4.5,1,78.848815918,339510.0,0,4,120000,0,322836.0,75446.664063,171200.0,2999,300,16918,9530,6500,30000
56,31288,2.0,1,62.661312103,108780.0,95400,3,0,0,103199.25,54390.0,61009.25,1360,314,960,156,500,0
56,31289,3.5,1,62.661312103,316503.0,215480,5,45000,4700,281331.25,90429.429688,93892.25,10224,860,28150,14070,8995,5150
56,31290,4.0,1,62.661312103,184202.0,96120,2,0,6700,179201.0,46050.5,104951.0,880,140,6120,3767,150,200
56,31291,4.0,1,62.661312103,227172.0,173920,3,30000,0,214014.0,56793.0,108879.0,4269,3314,11188,7062,833,5900
56,31292,7.0,1,62.661312103,341390.0,287500,2,0,34600,302301.0,48770.0,156895.0,2715,324,37480,7930,14839,1200
56,31293,9.0,1,62.661312103,323432.0,304112,1,0,0,310039.75,35936.890625,190521.75,1300,225,30816,8590,1098,4560
56,31294,5.0,1,62.661312103,355160.0,131700,4,0,170000,355103.5,71032.0,101443.5,720,2714,13810,3868,711,192000
56,31295,5.0,1,62.661312103,273855.0,88100,3,161000,0,258505.75,54771.0,112675.75,3150,828,15272,7494,1469,43360
56,31296,4.0,1,62.661312103,200860.0,174320,2,0,0,198564.0,50215.0,96445.0,2000,455,11900,3680,889,2200
56,31297,2.5,1,62.661312103,190226.0,170720,4,0,500,145716.0,76090.398438,86956.0,1880,2100,18024,618,500,0
56,31298,1.0,1,62.661312103,65554.0,0,4,0,39200,60198.0,65554.0,25585.0,460,1390,600,372,1350,0
56,31299,9.5,1,62.661312103,466291.0,446240,2,0,6000,371720.5,49083.261719,242573.5,5440,7823,34360,3168,451,1350
56,31300,4.5,1,62.661312103,213990.0,86800,2,96000,7700,191251.0,47553.332031,106662.0,1770,1026,10720,12662,566,1020
56,31301,3.5,1,97.333908081,335717.0,316200,6,0,10000,305076.35,95919.140625,105313.35,15199,738,9300,16554,1850,18600
56,31302,3.5,1,97.333908081,296337.0,0,5,0,68700,387542.0,84667.710938,140050.0,8100,11450,52700,14700,2550,20400
56,31303,3.0,1,97.333908081,1603879.0,1591200,10,0,0,1741447.5,534626.3125,146087.5,47096,32198,92440,25660,1500,500
56,31304,4.0,1,97.333908081,595940.0,0,8,0,10000,537348.5,148985.0,162034.5,18300,1000,50000,21054,2500,30100
56,31305,8.5,1,97.333908081,279756.0,253000,1,0,7000,271412.24,32912.46875,182794.2,3100,1206,5876,4800,3600,800
56,31306,3.0,1,97.333908081,336570.0,105000,7,140000,0,296699.0,112190.0,141246.0,5000,1590,19160,13800,1500,500
56,31307,1.0,1,97.333908081,219924.0,171924,9,0,0,211905.0,219924.0,59455.0,6280,140,24180,6000,3600,0
56,31308,4.5,1,97.333908081,935351.0,600000,9,260000,0,644781.0,207855.78125,182702.0,54099,2950,54600,42648,10605,3000
56,31309,3.0,1,97.333908081,331676.0,196500,7,0,39000,314641.0,110558.664063,96474.0,10950,8440,21872,16800,1800,21000
56,31310,4.0,1,97.333908081,336194.0,0,5,60000,18000,334443.0,84048.5,106007.0,7400,1380,38400,27564,3000,500
56,31311,4.0,2,67.360908508,339350.0,315600,5,0,5200,230863.0,84837.5,137332.0,3590,1220,10740,6100,13486,0
56,31312,3.0,2,67.360908508,401629.0,0,8,270000,0,263522.0,133876.328125,146563.0,9235,12740,11570,12100,950,5000
56,31313,5.0,2,67.360908508,511615.0,357351,6,0,7700,367522.0,102323.0,183187.0,8330,1837,55820,10400,12120,0
56,31314,6.5,2,67.360908508,496356.0,327086,5,0,13700,323239.0,76362.460938,145332.0,6260,6822,15960,7600,1890,12750
56,31315,6.5,2,67.360908508,494480.0,246000,4,65000,19400,403011.0,76073.84375,225400.0,10000,6792,36360,14600,0,0
56,31316,3.0,2,67.360908508,373822.0,249772,7,0,7700,294647.0,124607.335938,145930.0,7940,878,35860,21394,4605,1000
56,31317,7.5,2,67.360908508,841085.0,313070,7,140000,7700,483290.0,112144.664063,269160.0,8736,33820,27680,19200,2878,0
56,31318,6.0,2,67.360908508,311060.0,0,2,0,10200,351587.0,51843.332031,211127.0,10610,3630,30800,16300,1090,0
56,31319,3.5,2,73.403236389,314890.0,280800,5,0,12400,235856.0,89968.570313,123764.0,4050,3455,29110,4676,780,0
56,31320,4.0,2,73.403236389,220390.0,190900,3,0,7700,166360.0,55097.5,97883.0,3190,2330,8880,9300,560,0
56,31321,3.5,2,73.403236389,402979.0,374400,7,0,0,399248.0,115136.859375,154916.0,15180,9372,30260,20899,1700,11500
56,31322,2.5,2,73.403236389,212320.0,80600,5,0,7700,200283.5,84928.0,91030.5,2320,2200,21320,5400,100,0
56,31323,6.0,2,73.403236389,431274.0,276744,4,0,51400,311841.0,71879.0,189081.0,7394,4070,13714,6500,300,0
56,31324,5.0,2,73.403236389,244170.0,171600,2,0,4700,282636.0,48834.0,186180.0,6360,2330,6680,10800,1330,0
56,31325,2.0,2,73.403236389,148908.0,0,4,60000,65000,129030.0,74454.0,72319.0,3000,7199,4780,5700,0,0
56,31326,2.5,1,95.185562134,249800.0,137800,6,110000,2000,206940.0,99920.0,85346.0,4059,140,16450,14566,500,0
56,31327,7.5,1,95.185562134,611520.0,560430,5,0,0,470876.0,81536.0,225341.0,7350,4552,27300,19380,0,0
56,31328,3.5,1,95.185562134,331820.0,200840,6,0,0,233435.0,94805.710938,134997.0,3350,60,5980,11200,500,2500
56,31329,3.5,1,95.185562134,213346.0,161336,3,0,30000,186524.0,60956.0,94982.0,2450,175,21400,10400,500,600
56,31330,6.0,1,95.185562134,310758.0,301728,2,0,0,239718.0,51793.0,116722.0,3130,220,17532,7756,500,500
56,31331,4.0,1,95.185562134,272498.0,213498,4,0,35000,218256.0,68124.5,135166.0,1120,1686,15136,3722,300,0
56,31332,3.0,1,95.185562134,317204.0,293204,6,0,0,165794.0,105734.664063,78786.0,2349,2260,11900,7684,3900,0
56,31333,2.0,1,95.185562134,343400.0,127400,9,150000,0,313744.5,171700.0,110549.5,3450,3100,11076,10400,900,78000
56,31334,3.5,1,95.185562134,337700.0,0,6,0,0,265654.0,96485.710938,135383.0,1900,1818,7748,4564,400,0
56,31335,4.0,1,95.185562134,317000.0,279000,5,0,0,304417.0,79250.0,196003.0,750,15500,18280,3800,500,0
56,31336,7.5,1,95.185562134,306940.0,269840,1,0,4000,302929.0,40925.332031,132095.0,1910,67260,26832,2678,0,0
56,31337,5.5,1,95.185562134,522500.0,406900,6,0,10000,341644.0,95000.0,180465.0,3700,7640,34564,18200,0,0
56,31338,1.5,1,95.185562134,171820.0,141120,7,0,0,140029.75,114546.664063,62137.75,1550,290,17368,3978,0,0
56,31339,3.0,1,95.185562134,184800.0,154800,3,0,0,183497.5,61600.0,101595.5,2300,713,7280,7514,0,0
56,31340,5.0,1,95.185562134,283410.0,283400,3,0,0,177719.0,56682.0,118525.0,1100,0,7124,2500,600,0
56,31341,3.5,1,95.185562134,269700.0,63180,5,0,0,203454.75,77057.140625,93519.75,2710,290,13834,18852,0,0
56,31342,4.0,1,83.896499634,689425.0,508000,9,0,0,441051.0,172356.25,146555.0,6610,29300,24780,11506,3250,23500
56,31343,4.5,1,83.896499634,185595.0,116600,1,0,21000,155767.0,41243.332031,90117.0,3090,21510,15184,1198,600,300
56,31344,1.0,1,83.896499634,214566.0,0,9,0,80000,147137.0,214566.0,33727.0,7200,8640,2090,1212,0,0
56,31345,3.5,1,83.896499634,576565.0,300300,8,0,0,356260.0,164732.859375,106641.0,3840,31430,4160,15348,0,0
56,31346,4.0,1,83.896499634,394875.0,147600,6,230000,0,295107.0,98718.75,111873.0,6020,5030,15360,18930,1500,1800
56,31347,3.0,1,83.896499634,253310.0,92000,5,0,27000,195466.0,84436.664063,89089.0,4550,7500,12324,17148,818,0
56,31348,3.0,1,83.896499634,219316.0,190400,4,0,0,184978.0,73105.335938,90061.0,2100,1890,21008,9200,400,200
56,31349,5.0,1,83.896499634,288260.0,211500,3,0,45000,273899.0,57652.0,177958.0,4400,3590,12296,4467,1200,300
56,31350,9.0,1,83.896499634,509127.0,409600,3,0,0,377021.0,56569.667969,217190.0,6010,2490,11566,16140,600,0
56,31351,6.0,1,83.896499634,236220.0,76000,1,0,11000,201883.0,39370.0,132435.0,3128,3040,16340,1978,1100,300
56,31352,6.5,1,83.896499634,272234.0,238084,2,0,23000,232323.0,41882.152344,179409.0,3900,3448,5456,1800,1670,3500
56,31353,5.0,1,93.991966248,1105410.0,748600,9,0,0,751514.0,221082.0,327074.0,11620,9100,79828,39900,0,0
56,31354,4.0,1,93.991966248,858100.0,329300,9,0,2000,386556.0,214525.0,178041.0,3100,0,44160,15640,0,0
56,31355,1.0,1,93.991966248,93465.0,72000,6,0,5000,82058.0,93465.0,31953.0,1150,0,8164,1080,0,0
56,31356,4.5,1,93.991966248,180255.0,154076,1,0,1000,182568.0,40056.667969,98446.0,1460,5820,13350,4140,400,250
56,31357,7.0,1,93.991966248,257312.0,147398,1,5000,60000,251810.0,36758.855469,133245.0,3010,6200,21076,4190,1620,1500
56,31358,3.0,1,93.991966248,195805.0,164600,4,0,2000,171984.0,65268.332031,99303.0,2560,0,8268,4694,700,350
56,31359,3.0,1,93.991966248,123540.0,99840,1,0,500,107190.0,41180.0,70923.0,250,150,5460,3995,500,0
56,31360,6.0,1,93.991966248,861200.0,258600,8,453000,0,584050.0,143533.328125,262683.0,6850,3000,41520,35100,3500,75000
56,31361,4.5,1,93.991966248,193527.0,164200,2,0,5000,190860.0,43006.0,116230.0,1935,564,16032,4680,860,600
56,31362,6.0,1,93.991966248,281483.0,258300,2,0,9600,268328.0,46913.832031,168190.0,2380,400,41528,9234,650,1100
56,31363,6.0,1,93.991966248,378800.0,202800,3,64000,35000,368018.0,63133.332031,151705.0,2150,0,23344,26000,2500,10600
56,31364,3.0,1,77.47215271,276129.0,88149,6,6000,56000,253444.0,92043.0,85926.0,1012,60950,5720,11838,0,0
56,31365,1.5,1,77.47215271,252848.0,241178,9,5000,6000,228421.0,168565.328125,87803.0,31060,16348,5396,7498,0,0
56,31366,3.0,1,77.47215271,253000.0,194600,5,7000,1500,231279.0,84333.335938,93503.0,2580,25353,14931,6824,445,680
56,31367,2.0,1,77.47215271,157406.0,25000,5,35000,29500,145482.0,78703.0,56152.0,1660,11272,7110,12840,520,0
56,31368,6.0,1,77.47215271,394945.0,123360,4,0,42900,344498.0,65824.164063,189535.0,1420,4951,23204,5478,3600,2460
56,31369,4.0,1,77.47215271,255780.0,206700,4,0,6000,257716.0,63945.0,148670.0,7980,5477,20040,8756,2060,1360
56,31370,7.0,1,77.47215271,558986.0,518072,5,0,0,490176.0,79855.140625,233608.0,6120,11916,22632,25890,6060,250
56,31371,4.0,1,77.47215271,206030.0,71400,2,0,0,203712.0,51507.5,95771.0,1660,180,20848,7524,450,500
56,31372,1.0,1,62.415576935,243304.0,0,10,125000,0,239251.0,243304.0,46407.0,2550,20492,1500,15794,1011,0
56,31373,2.0,1,62.415576935,209110.0,170400,6,0,0,171219.0,104555.0,100547.0,2350,270,1232,7612,650,0
56,31374,1.5,1,62.415576935,146292.0,0,6,0,60000,136472.75,97528.0,62959.75,120,9719,2392,1336,130,0
56,31375,7.0,1,62.415576935,848960.0,728360,7,10000,0,831679.0,121280.0,149240.0,19200,4389,54300,37200,1640,129000
56,31376,5.0,1,62.415576935,441243.0,301984,5,0,3000,431484.0,88248.601563,160198.0,5090,22695,22476,21114,2340,3500
56,31377,2.0,1,62.415576935,144195.0,32000,4,0,35000,148328.0,72097.5,49967.0,1050,10215,2652,9746,0,0
56,31378,4.0,1,62.415576935,597748.0,144300,8,0,0,437611.0,149437.0,183938.0,9290,4828,42338,25467,5810,36000
56,31379,4.5,1,62.415576935,609262.0,48000,8,68000,25000,475160.0,135391.5625,124755.0,5840,152988,22496,18190,3089,0
56,31380,3.0,1,62.415576935,172886.0,149424,3,0,5000,158741.0,57628.667969,98564.0,1810,1660,2612,3874,400,0
56,31381,5.0,1,62.415576935,211724.0,198100,2,0,0,206260.0,42344.800781,139013.0,2746,1831,1424,4818,1966,100
56,31382,10.0,1,62.415576935,299681.0,271120,1,0,4000,295501.0,29968.099609,201521.0,3070,850,13988,4500,700,300
56,31383,4.0,1,62.415576935,631715.0,0,8,29000,20000,613489.0,157928.75,123181.0,3450,18771,19206,29180,1900,0
56,31384,5.0,1,64.401939392,635000.0,150000,7,0,10000,695237.0,127000.0,308935.0,26600,5934,30880,14550,7825,65000
56,31385,4.0,1,64.401939392,743100.0,336000,9,60000,0,626935.0,185775.0,195147.0,14300,11780,82272,25482,16500,40000
56,31386,6.0,1,64.401939392,902810.0,760000,8,0,0,905557.0,150468.328125,444957.0,34270,17594,34022,29388,33410,31300
56,31387,10.0,1,64.401939392,337335.0,70400,1,0,18000,337654.0,33733.5,188407.0,3000,6570,20540,3500,2720,13300
56,31388,3.0,1,64.401939392,373730.0,0,7,20000,20000,361327.0,124576.664063,118494.0,8750,11550,37920,6568,1600,9900
56,31389,5.0,1,64.401939392,1499000.0,861000,10,0,0,727957.0,299800.0,301353.0,30850,2480,29132,21000,3475,12450
56,31390,2.0,1,64.401939392,429500.0,0,9,310000,0,424822.0,214750.0,138308.0,23600,690,9620,17022,35760,77000
56,31391,6.5,1,64.401939392,829696.0,299000,7,180000,0,858070.0,127645.539063,397636.0,21850,16900,23720,15166,44700,48500
56,31392,2.0,1,64.401939392,204035.0,179400,6,0,0,194018.0,102017.5,83446.0,3149,285,10900,3578,1300,9700
56,31393,1.5,1,64.401939392,238971.0,24000,8,0,10000,171650.0,159314.0,28184.0,12750,17520,3528,3410,10920,0
56,31394,3.0,1,64.401939392,238840.0,0,5,147000,0,206630.0,79613.335938,104043.0,3500,2803,8780,3180,1740,600
56,31395,4.0,1,64.401939392,234720.0,177000,3,0,5000,243446.0,58680.0,123097.0,1560,9570,10296,8855,7200,600
56,31396,2.0,1,65.446296692,476448.0,30000,10,160000,0,374334.0,238224.0,109177.0,15700,1200,7320,17130,9500,0
56,31397,5.5,1,65.446296692,349500.0,0,3,0,33000,303929.0,63545.453125,90473.0,4850,29300,7206,14180,3600,30500
56,31398,2.0,1,65.446296692,431770.0,144000,9,0,0,317778.0,215885.0,78866.0,5650,45000,19180,21324,0,0
56,31399,5.0,1,65.446296692,963000.0,580000,9,0,0,858065.0,192600.0,236520.0,10000,6000,59200,20700,32200,210000
56,31400,2.0,1,65.446296692,194470.0,117000,6,0,0,166458.0,97235.0,59930.0,8550,2000,3458,1630,0,0
56,31401,3.0,1,65.446296692,279977.0,101000,6,47000,13000,274202.0,93325.664063,102861.0,3050,15400,5780,16830,1100,18000
56,31402,5.0,1,65.446296692,314250.0,163200,3,0,0,278327.0,62850.0,136284.0,6350,1720,12330,12900,5500,0
56,31403,3.0,1,65.446296692,579196.0,442000,9,0,0,455279.0,193065.328125,163231.0,11300,5050,32072,21200,13000,0
56,31404,3.0,1,65.446296692,2490208.0,2420000,10,0,0,716899.0,830069.3125,225445.0,25420,2000,71000,16590,0,0
56,31405,6.0,1,65.446296692,802750.0,455000,8,30000,0,741462.0,133791.671875,170951.0,22310,198000,58108,34404,32200,69000
56,31406,2.0,1,66.618896484,548500.0,0,10,60000,30000,424330.0,274250.0,185765.0,0,24000,20748,25200,0,0
56,31407,4.0,1,66.618896484,1109000.0,284000,10,129000,0,706076.0,277250.0,264016.0,10000,24000,27496,52800,0,0
56,31408,6.0,1,66.618896484,464000.0,0,5,380000,0,413308.0,77333.335938,209032.0,1250,0,18696,29300,2000,15300
56,31409,5.0,1,66.618896484,1010400.0,920400,9,0,0,602430.0,202080.0,245392.0,7000,0,54124,44200,1000,30300
56,31410,7.0,1,66.618896484,339117.0,314400,2,0,0,293870.0,48445.285156,179308.0,900,6330,26514,11600,500,500
56,31411,6.0,1,66.618896484,300727.0,259800,2,1000,2500,270430.0,50121.167969,136289.0,2950,1800,27750,14400,2000,1000
56,31412,3.0,1,66.618896484,417000.0,0,8,333000,0,380162.0,139000.0,152312.0,1300,0,10596,29200,1080,49000
56,31413,6.0,1,66.618896484,964200.0,249600,8,0,0,723353.0,160700.0,257113.0,1900,0,47600,63400,3050,100000
56,31414,2.0,1,66.618896484,183000.0,144000,6,0,3000,156585.0,91500.0,74708.0,1200,0,8424,5400,0,0
56,31415,4.0,1,66.618896484,338752.0,159900,5,36000,0,285509.0,84688.0,156624.0,1600,0,17666,22500,400,300
56,31416,2.0,1,66.618896484,177934.0,177552,5,0,0,127790.0,88967.0,70976.0,300,0,13104,4160,0,0
56,31417,5.0,1,66.618896484,383527.0,346600,5,0,0,352931.0,76705.398438,226780.0,2450,2200,23400,7400,0,0
56,31418,2.0,1,66.618896484,198652.0,0,6,0,150000,183503.0,99326.0,90506.0,500,1200,5298,11000,500,300
56,31419,3.0,1,66.618896484,159000.0,151000,2,0,6500,154818.0,53000.0,88654.0,950,0,14250,1550,300,300
56,31420,7.0,1,114.043586731,410920.0,269474,3,0,1500,361601.75,58702.855469,152229.75,5150,20206,30460,23460,9156,150
56,31421,3.0,1,114.043586731,1491202.0,770000,10,0,0,753444.0,497067.34375,64633.0,14550,96282,98250,27060,10537,166800
56,31422,2.5,1,114.043586731,860362.0,0,10,720000,0,748597.5,344144.8125,210015.5,2350,19768,16120,32730,4000,62200
56,31423,1.0,1,114.043586731,1120480.0,0,10,0,0,949387.0,1120480.0,166019.0,4150,260100,39000,25170,27414,0
56,31424,7.0,1,114.043586731,275436.0,0,1,0,19300,254329.0,39348.0,143641.0,3440,1260,30484,1900,1429,750
56,31425,2.5,1,71.911270142,432686.0,0,9,0,0,338598.0,173074.40625,68731.0,5430,5750,16412,24198,600,12048
56,31426,6.0,1,71.911270142,215905.0,130400,1,0,9900,209530.0,35984.167969,141912.0,4250,440,2964,1236,2320,200
56,31427,4.0,1,71.911270142,596440.0,320000,8,0,0,333332.0,149110.0,110430.0,6500,23650,20140,17072,600,300
56,31428,4.0,1,71.911270142,392975.0,102000,6,0,18000,304752.0,98243.75,119778.0,8350,18150,12948,17406,2000,24500
56,31429,5.5,1,71.911270142,249740.0,187000,2,0,48000,240721.0,45407.273437,142169.0,3616,2694,6878,2795,3582,30400
56,31430,3.0,1,71.911270142,239395.0,147600,5,0,51600,180800.0,79798.335938,94934.0,4080,3570,17000,3900,730,2400
56,31431,3.0,1,71.911270142,147780.0,67600,2,0,78000,128109.0,49260.0,89489.0,3480,1860,5720,1289,1800,200
56,31432,5.0,1,71.911270142,494810.0,435420,6,0,0,302300.0,98962.0,156028.0,5950,3104,14428,11054,1908,14600
56,31433,3.0,1,71.911270142,612715.0,0,9,420000,0,344061.0,204238.328125,86437.0,8230,5540,17400,17394,2200,68500
56,31434,9.0,1,71.911270142,412550.0,247000,2,0,0,365072.0,45838.890625,241092.0,7520,2180,11624,15330,1400,2000
56,31435,9.5,1,71.911270142,676760.0,582360,4,0,18000,495408.0,71237.898438,264844.0,6560,3020,21400,17388,2016,41300
56,31436,2.0,1,71.911270142,135154.0,129924,4,0,4500,126342.0,67577.0,68034.0,720,1970,4446,2678,0,0
